gameId,playerId,originalGroup,target,blockNum,phaseNum,nOrPatterns,nSlashPatterns,nAlternatives,hasAlternatives,condition
01KJN6MMQ03KZPZN0275VZXK6R,01KJN7A44GGBE9XR412KV5BFSC,B,page3-35,2,2,0,0,0,0,social_mixed
01KJN6MMQ03KZPZN0275VZXK6R,01KJN7AZC7FAG17CY924MRTCF7,A,page3-35,2,2,0,0,0,0,social_mixed
01KJN6MMQ03KZPZN0275VZXK6R,01KJN7863BFF3ZYZGVVSATZTH7,C,page-B,1,2,0,0,0,0,social_mixed
01KJN6MMQ03KZPZN0275VZXK6R,01KJN792W85XPK9QGH8A6HSYSJ,B,page-B,1,2,0,0,0,0,social_mixed
01KJN6MMQ03KZPZN0275VZXK6R,01KJN7AAX1VHZ1A7ZB35BNRH8N,A,page-B,1,2,0,0,0,0,social_mixed
01KJN6MMQ03KZPZN0275VZXK6R,01KJN78DQ6KC0F9N1HA0BPB44R,C,page9-46,2,2,0,0,0,0,social_mixed
01KJN6MMQ03KZPZN0275VZXK6R,01KJN7A44GGBE9XR412KV5BFSC,B,page9-46,2,2,0,0,0,0,social_mixed
01KJN6MMQ03KZPZN0275VZXK6R,01KJN7AZC7FAG17CY924MRTCF7,A,page9-46,2,2,0,0,0,0,social_mixed
01KJN6MMQ03KZPZN0275VZXK6R,01KJN7863BFF3ZYZGVVSATZTH7,C,page9-46,1,2,0,0,0,0,social_mixed
01KJN6MMQ03KZPZN0275VZXK6R,01KJN792W85XPK9QGH8A6HSYSJ,B,page9-46,1,2,0,0,0,0,social_mixed
01KJN6MMQ03KZPZN0275VZXK6R,01KJN7AAX1VHZ1A7ZB35BNRH8N,A,page9-46,1,2,0,0,0,0,social_mixed
01KJN6MMQ03KZPZN0275VZXK6R,01KJN78DQ6KC0F9N1HA0BPB44R,C,page5-28,2,2,0,0,0,0,social_mixed
01KJN6MMQ03KZPZN0275VZXK6R,01KJN7A44GGBE9XR412KV5BFSC,B,page5-28,2,2,0,0,0,0,social_mixed
01KJN6MMQ03KZPZN0275VZXK6R,01KJN7AZC7FAG17CY924MRTCF7,A,page5-28,2,2,0,0,0,0,social_mixed
01KJN6MMQ03KZPZN0275VZXK6R,01KJN7863BFF3ZYZGVVSATZTH7,C,page5-28,1,2,0,0,0,0,social_mixed
01KJN6MMQ03KZPZN0275VZXK6R,01KJN792W85XPK9QGH8A6HSYSJ,B,page5-28,1,2,0,0,0,0,social_mixed
01KJN6MMQ03KZPZN0275VZXK6R,01KJN7AAX1VHZ1A7ZB35BNRH8N,A,page5-28,1,2,0,0,0,0,social_mixed
01KJN6MMQ03KZPZN0275VZXK6R,01KJN78DQ6KC0F9N1HA0BPB44R,C,page7-255,2,2,0,0,0,0,social_mixed
01KJN6MMQ03KZPZN0275VZXK6R,01KJN7A44GGBE9XR412KV5BFSC,B,page7-255,2,2,0,0,0,0,social_mixed
01KJN6MMQ03KZPZN0275VZXK6R,01KJN7AZC7FAG17CY924MRTCF7,A,page7-255,2,2,0,0,0,0,social_mixed
01KJN6MMQ03KZPZN0275VZXK6R,01KJN7863BFF3ZYZGVVSATZTH7,C,page3-35,1,2,0,0,0,0,social_mixed
01KJN6MMQ03KZPZN0275VZXK6R,01KJN792W85XPK9QGH8A6HSYSJ,B,page3-35,1,2,0,0,0,0,social_mixed
01KJN6MMQ03KZPZN0275VZXK6R,01KJN7AAX1VHZ1A7ZB35BNRH8N,A,page3-35,1,2,0,1,1,1,social_mixed
01KJN6MMQ03KZPZN0275VZXK6R,01KJN79B14FBSYSKKCG2BYVBB6,A,page7-255,3,2,0,0,0,0,social_mixed
01KJN6MMQ03KZPZN0275VZXK6R,01KJN79J529BWBWTESKB6D9MB7,C,page7-255,3,2,0,0,0,0,social_mixed
01KJN6MMQ03KZPZN0275VZXK6R,01KJN7C40WEQBDF48ACG18M0EV,B,page7-255,3,2,0,0,0,0,social_mixed
01KJN6MMQ03KZPZN0275VZXK6R,01KJN7863BFF3ZYZGVVSATZTH7,C,page7-255,1,2,0,0,0,0,social_mixed
01KJN6MMQ03KZPZN0275VZXK6R,01KJN792W85XPK9QGH8A6HSYSJ,B,page7-255,1,2,0,0,0,0,social_mixed
01KJN6MMQ03KZPZN0275VZXK6R,01KJN7AAX1VHZ1A7ZB35BNRH8N,A,page7-255,1,2,0,0,0,0,social_mixed
01KJN6MMQ03KZPZN0275VZXK6R,01KJN79B14FBSYSKKCG2BYVBB6,A,page7-107,0,2,0,0,0,0,social_mixed
01KJN6MMQ03KZPZN0275VZXK6R,01KJN79J529BWBWTESKB6D9MB7,C,page7-107,0,2,0,0,0,0,social_mixed
01KJN6MMQ03KZPZN0275VZXK6R,01KJN7C40WEQBDF48ACG18M0EV,B,page7-107,0,2,0,0,0,0,social_mixed
01KJN6MMQ03KZPZN0275VZXK6R,01KJN79B14FBSYSKKCG2BYVBB6,A,page-B,0,2,0,0,0,0,social_mixed
01KJN6MMQ03KZPZN0275VZXK6R,01KJN79J529BWBWTESKB6D9MB7,C,page-B,0,2,0,0,0,0,social_mixed
01KJN6MMQ03KZPZN0275VZXK6R,01KJN7C40WEQBDF48ACG18M0EV,B,page-B,0,2,0,0,0,0,social_mixed
01KJN6MMQ03KZPZN0275VZXK6R,01KJN79B14FBSYSKKCG2BYVBB6,A,page-B,3,2,0,0,0,0,social_mixed
01KJN6MMQ03KZPZN0275VZXK6R,01KJN79J529BWBWTESKB6D9MB7,C,page-B,3,2,0,0,0,0,social_mixed
01KJN6MMQ03KZPZN0275VZXK6R,01KJN7C40WEQBDF48ACG18M0EV,B,page-B,3,2,0,0,0,0,social_mixed
01KJN6MMQ03KZPZN0275VZXK6R,01KJN79B14FBSYSKKCG2BYVBB6,A,page9-46,3,2,0,0,0,0,social_mixed
01KJN6MMQ03KZPZN0275VZXK6R,01KJN79J529BWBWTESKB6D9MB7,C,page9-46,3,2,0,0,0,0,social_mixed
01KJN6MMQ03KZPZN0275VZXK6R,01KJN7C40WEQBDF48ACG18M0EV,B,page9-46,3,2,0,0,0,0,social_mixed
01KJN6MMQ03KZPZN0275VZXK6R,01KJN79B14FBSYSKKCG2BYVBB6,A,page5-28,3,2,0,0,0,0,social_mixed
01KJN6MMQ03KZPZN0275VZXK6R,01KJN79J529BWBWTESKB6D9MB7,C,page5-28,3,2,0,0,0,0,social_mixed
01KJN6MMQ03KZPZN0275VZXK6R,01KJN7C40WEQBDF48ACG18M0EV,B,page5-28,3,2,0,0,0,0,social_mixed
01KJN6MMQ03KZPZN0275VZXK6R,01KJN78DQ6KC0F9N1HA0BPB44R,C,page-B,2,2,0,0,0,0,social_mixed
01KJN6MMQ03KZPZN0275VZXK6R,01KJN7A44GGBE9XR412KV5BFSC,B,page-B,2,2,0,0,0,0,social_mixed
01KJN6MMQ03KZPZN0275VZXK6R,01KJN7AZC7FAG17CY924MRTCF7,A,page-B,2,2,0,0,0,0,social_mixed
01KJN6MMQ03KZPZN0275VZXK6R,01KJN79B14FBSYSKKCG2BYVBB6,A,page3-35,0,2,0,0,0,0,social_mixed
01KJN6MMQ03KZPZN0275VZXK6R,01KJN79J529BWBWTESKB6D9MB7,C,page3-35,0,2,0,0,0,0,social_mixed
01KJN6MMQ03KZPZN0275VZXK6R,01KJN7C40WEQBDF48ACG18M0EV,B,page3-35,0,2,1,0,1,1,social_mixed
01KJN6MMQ03KZPZN0275VZXK6R,01KJN79B14FBSYSKKCG2BYVBB6,A,page9-46,0,2,0,0,0,0,social_mixed
01KJN6MMQ03KZPZN0275VZXK6R,01KJN79J529BWBWTESKB6D9MB7,C,page9-46,0,2,0,0,0,0,social_mixed
01KJN6MMQ03KZPZN0275VZXK6R,01KJN7C40WEQBDF48ACG18M0EV,B,page9-46,0,2,0,0,0,0,social_mixed
01KJN6MMQ03KZPZN0275VZXK6R,01KJN79B14FBSYSKKCG2BYVBB6,A,page5-28,0,2,0,0,0,0,social_mixed
01KJN6MMQ03KZPZN0275VZXK6R,01KJN79J529BWBWTESKB6D9MB7,C,page5-28,0,2,0,0,0,0,social_mixed
01KJN6MMQ03KZPZN0275VZXK6R,01KJN7C40WEQBDF48ACG18M0EV,B,page5-28,0,2,0,0,0,0,social_mixed
01KJN6MMQ03KZPZN0275VZXK6R,01KJN78DQ6KC0F9N1HA0BPB44R,C,page9-46,5,2,0,0,0,0,social_mixed
01KJN6MMQ03KZPZN0275VZXK6R,01KJN7A44GGBE9XR412KV5BFSC,B,page9-46,5,2,0,0,0,0,social_mixed
01KJN6MMQ03KZPZN0275VZXK6R,01KJN7AZC7FAG17CY924MRTCF7,A,page9-46,5,2,0,0,0,0,social_mixed
01KJN6MMQ03KZPZN0275VZXK6R,01KJN78DQ6KC0F9N1HA0BPB44R,C,page-B,5,2,0,0,0,0,social_mixed
01KJN6MMQ03KZPZN0275VZXK6R,01KJN7A44GGBE9XR412KV5BFSC,B,page-B,5,2,0,0,0,0,social_mixed
01KJN6MMQ03KZPZN0275VZXK6R,01KJN7AZC7FAG17CY924MRTCF7,A,page-B,5,2,0,0,0,0,social_mixed
01KJN6MMQ03KZPZN0275VZXK6R,01KJN78DQ6KC0F9N1HA0BPB44R,C,page5-28,5,2,0,0,0,0,social_mixed
01KJN6MMQ03KZPZN0275VZXK6R,01KJN7A44GGBE9XR412KV5BFSC,B,page5-28,5,2,0,0,0,0,social_mixed
01KJN6MMQ03KZPZN0275VZXK6R,01KJN7AZC7FAG17CY924MRTCF7,A,page5-28,5,2,0,0,0,0,social_mixed
01KJN6MMQ03KZPZN0275VZXK6R,01KJN78DQ6KC0F9N1HA0BPB44R,C,page7-107,5,2,0,0,0,0,social_mixed
01KJN6MMQ03KZPZN0275VZXK6R,01KJN7A44GGBE9XR412KV5BFSC,B,page7-107,5,2,0,0,0,0,social_mixed
01KJN6MMQ03KZPZN0275VZXK6R,01KJN7AZC7FAG17CY924MRTCF7,A,page7-107,5,2,0,0,0,0,social_mixed
01KJN6MMQ03KZPZN0275VZXK6R,01KJN78DQ6KC0F9N1HA0BPB44R,C,page7-255,5,2,0,0,0,0,social_mixed
01KJN6MMQ03KZPZN0275VZXK6R,01KJN7A44GGBE9XR412KV5BFSC,B,page7-255,5,2,0,0,0,0,social_mixed
01KJN6MMQ03KZPZN0275VZXK6R,01KJN7AZC7FAG17CY924MRTCF7,A,page7-255,5,2,0,0,0,0,social_mixed
01KJN6MMQ03KZPZN0275VZXK6R,01KJN7863BFF3ZYZGVVSATZTH7,C,page5-28,4,2,0,0,0,0,social_mixed
01KJN6MMQ03KZPZN0275VZXK6R,01KJN792W85XPK9QGH8A6HSYSJ,B,page5-28,4,2,0,0,0,0,social_mixed
01KJN6MMQ03KZPZN0275VZXK6R,01KJN7AAX1VHZ1A7ZB35BNRH8N,A,page5-28,4,2,0,0,0,0,social_mixed
01KJN6MMQ03KZPZN0275VZXK6R,01KJN78DQ6KC0F9N1HA0BPB44R,C,page3-35,5,2,0,0,0,0,social_mixed
01KJN6MMQ03KZPZN0275VZXK6R,01KJN7A44GGBE9XR412KV5BFSC,B,page3-35,5,2,0,0,0,0,social_mixed
01KJN6MMQ03KZPZN0275VZXK6R,01KJN7AZC7FAG17CY924MRTCF7,A,page3-35,5,2,0,0,0,0,social_mixed
01KJN6MMQ03KZPZN0275VZXK6R,01KJN79B14FBSYSKKCG2BYVBB6,A,page7-107,3,2,0,0,0,0,social_mixed
01KJN6MMQ03KZPZN0275VZXK6R,01KJN79J529BWBWTESKB6D9MB7,C,page7-107,3,2,0,0,0,0,social_mixed
01KJN6MMQ03KZPZN0275VZXK6R,01KJN7C40WEQBDF48ACG18M0EV,B,page7-107,3,2,0,0,0,0,social_mixed
01KJN6MMQ03KZPZN0275VZXK6R,01KJN7863BFF3ZYZGVVSATZTH7,C,page-B,4,2,0,0,0,0,social_mixed
01KJN6MMQ03KZPZN0275VZXK6R,01KJN792W85XPK9QGH8A6HSYSJ,B,page-B,4,2,0,0,0,0,social_mixed
01KJN6MMQ03KZPZN0275VZXK6R,01KJN7AAX1VHZ1A7ZB35BNRH8N,A,page-B,4,2,0,0,0,0,social_mixed
01KJN6MMQ03KZPZN0275VZXK6R,01KJN7863BFF3ZYZGVVSATZTH7,C,page7-107,4,2,0,0,0,0,social_mixed
01KJN6MMQ03KZPZN0275VZXK6R,01KJN792W85XPK9QGH8A6HSYSJ,B,page7-107,4,2,0,0,0,0,social_mixed
01KJN6MMQ03KZPZN0275VZXK6R,01KJN7AAX1VHZ1A7ZB35BNRH8N,A,page7-107,4,2,0,0,0,0,social_mixed
01KJN6MMQ03KZPZN0275VZXK6R,01KJN7863BFF3ZYZGVVSATZTH7,C,page9-46,4,2,0,0,0,0,social_mixed
01KJN6MMQ03KZPZN0275VZXK6R,01KJN792W85XPK9QGH8A6HSYSJ,B,page9-46,4,2,0,0,0,0,social_mixed
01KJN6MMQ03KZPZN0275VZXK6R,01KJN7AAX1VHZ1A7ZB35BNRH8N,A,page9-46,4,2,0,0,0,0,social_mixed
01KJN6MMQ03KZPZN0275VZXK6R,01KJN7863BFF3ZYZGVVSATZTH7,C,page3-35,4,2,0,0,0,0,social_mixed
01KJN6MMQ03KZPZN0275VZXK6R,01KJN792W85XPK9QGH8A6HSYSJ,B,page3-35,4,2,1,0,1,1,social_mixed
01KJN6MMQ03KZPZN0275VZXK6R,01KJN7AAX1VHZ1A7ZB35BNRH8N,A,page3-35,4,2,0,0,0,0,social_mixed
01KJN6MMQ03KZPZN0275VZXK6R,01KJN7863BFF3ZYZGVVSATZTH7,C,page7-255,4,2,0,0,0,0,social_mixed
01KJN6MMQ03KZPZN0275VZXK6R,01KJN792W85XPK9QGH8A6HSYSJ,B,page7-255,4,2,0,0,0,0,social_mixed
01KJN6MMQ03KZPZN0275VZXK6R,01KJN7AAX1VHZ1A7ZB35BNRH8N,A,page7-255,4,2,1,0,1,1,social_mixed
01KJP22PXRH9VYFY7Z1HZVNSMN,01KJP2Q4FMMNPG4DTS771Y4V70,A,page3-35,0,2,0,0,0,0,social_first
01KJP22PXRH9VYFY7Z1HZVNSMN,01KJP2RH1QNE571FNJRJ0ZHM7W,B,page3-35,0,2,0,0,0,0,social_first
01KJP22PXRH9VYFY7Z1HZVNSMN,01KJP2SNNP4ZB6K1QMGZX5CC0T,C,page3-35,0,2,0,0,0,0,social_first
01KJP22PXRH9VYFY7Z1HZVNSMN,01KJP2Q4FMMNPG4DTS771Y4V70,A,page9-46,0,2,0,0,0,0,social_first
01KJP22PXRH9VYFY7Z1HZVNSMN,01KJP2RH1QNE571FNJRJ0ZHM7W,B,page9-46,0,2,0,0,0,0,social_first
01KJP22PXRH9VYFY7Z1HZVNSMN,01KJP2SNNP4ZB6K1QMGZX5CC0T,C,page9-46,0,2,0,0,0,0,social_first
01KJP22PXRH9VYFY7Z1HZVNSMN,01KJP2Q4FMMNPG4DTS771Y4V70,A,page-B,0,2,0,0,0,0,social_first
01KJP22PXRH9VYFY7Z1HZVNSMN,01KJP2RH1QNE571FNJRJ0ZHM7W,B,page-B,0,2,0,0,0,0,social_first
01KJP22PXRH9VYFY7Z1HZVNSMN,01KJP2SNNP4ZB6K1QMGZX5CC0T,C,page-B,0,2,0,0,0,0,social_first
01KJP22PXRH9VYFY7Z1HZVNSMN,01KJP2Q4FMMNPG4DTS771Y4V70,A,page7-255,0,2,0,0,0,0,social_first
01KJP22PXRH9VYFY7Z1HZVNSMN,01KJP2RH1QNE571FNJRJ0ZHM7W,B,page7-255,0,2,0,0,0,0,social_first
01KJP22PXRH9VYFY7Z1HZVNSMN,01KJP2SNNP4ZB6K1QMGZX5CC0T,C,page7-255,0,2,0,0,0,0,social_first
01KJP22PXRH9VYFY7Z1HZVNSMN,01KJP2Q4FMMNPG4DTS771Y4V70,A,page7-107,0,2,0,0,0,0,social_first
01KJP22PXRH9VYFY7Z1HZVNSMN,01KJP2RH1QNE571FNJRJ0ZHM7W,B,page7-107,0,2,0,0,0,0,social_first
01KJP22PXRH9VYFY7Z1HZVNSMN,01KJP2SNNP4ZB6K1QMGZX5CC0T,C,page7-107,0,2,0,0,0,0,social_first
01KJP22PXRH9VYFY7Z1HZVNSMN,01KJP2Q9Z7MR3VPYE4MH3SC9C8,C,page5-28,5,2,0,0,0,0,social_first
01KJP22PXRH9VYFY7Z1HZVNSMN,01KJP2RBVR6E36EKC8HYRAV5GF,A,page5-28,5,2,0,0,0,0,social_first
01KJP22PXRH9VYFY7Z1HZVNSMN,01KJP2SDQCR0935BS4E06A6D2G,C,page5-28,5,2,0,0,0,0,social_first
01KJP22PXRH9VYFY7Z1HZVNSMN,01KJP2Q9Z7MR3VPYE4MH3SC9C8,C,page9-46,5,2,0,0,0,0,social_first
01KJP22PXRH9VYFY7Z1HZVNSMN,01KJP2RBVR6E36EKC8HYRAV5GF,A,page9-46,5,2,0,0,0,0,social_first
01KJP22PXRH9VYFY7Z1HZVNSMN,01KJP2SGRYQPGESDGRKTMMAJX4,A,page9-46,5,2,0,0,0,0,social_first
01KJP22PXRH9VYFY7Z1HZVNSMN,01KJP2Q9Z7MR3VPYE4MH3SC9C8,C,page3-35,5,2,0,0,0,0,social_first
01KJP22PXRH9VYFY7Z1HZVNSMN,01KJP2RBVR6E36EKC8HYRAV5GF,A,page3-35,5,2,0,0,0,0,social_first
01KJP22PXRH9VYFY7Z1HZVNSMN,01KJP2SGRYQPGESDGRKTMMAJX4,A,page3-35,5,2,0,0,0,0,social_first
01KJP22PXRH9VYFY7Z1HZVNSMN,01KJP2RVD8SK7AN1X5EMGRM458,B,page3-35,4,2,0,0,0,0,social_first
01KJP22PXRH9VYFY7Z1HZVNSMN,01KJP2SDQCR0935BS4E06A6D2G,C,page3-35,4,2,0,0,0,0,social_first
01KJP22PXRH9VYFY7Z1HZVNSMN,01KJP2SGRYQPGESDGRKTMMAJX4,A,page3-35,4,2,0,0,0,0,social_first
01KJP22PXRH9VYFY7Z1HZVNSMN,01KJP2Q9Z7MR3VPYE4MH3SC9C8,C,page7-255,5,2,0,0,0,0,social_first
01KJP22PXRH9VYFY7Z1HZVNSMN,01KJP2RBVR6E36EKC8HYRAV5GF,A,page7-255,5,2,0,0,0,0,social_first
01KJP22PXRH9VYFY7Z1HZVNSMN,01KJP2RVD8SK7AN1X5EMGRM458,B,page7-255,5,2,0,0,0,0,social_first
01KJP22PXRH9VYFY7Z1HZVNSMN,01KJP2Q9Z7MR3VPYE4MH3SC9C8,C,page-B,5,2,0,0,0,0,social_first
01KJP22PXRH9VYFY7Z1HZVNSMN,01KJP2RBVR6E36EKC8HYRAV5GF,A,page-B,5,2,0,0,0,0,social_first
01KJP22PXRH9VYFY7Z1HZVNSMN,01KJP2SDQCR0935BS4E06A6D2G,C,page-B,5,2,0,0,0,0,social_first
01KJP22PXRH9VYFY7Z1HZVNSMN,01KJP2RVD8SK7AN1X5EMGRM458,B,page7-107,4,2,0,0,0,0,social_first
01KJP22PXRH9VYFY7Z1HZVNSMN,01KJP2SDQCR0935BS4E06A6D2G,C,page7-107,4,2,0,0,0,0,social_first
01KJP22PXRH9VYFY7Z1HZVNSMN,01KJP2SGRYQPGESDGRKTMMAJX4,A,page7-107,4,2,0,0,0,0,social_first
01KJP22PXRH9VYFY7Z1HZVNSMN,01KJP2RVD8SK7AN1X5EMGRM458,B,page7-255,4,2,0,0,0,0,social_first
01KJP22PXRH9VYFY7Z1HZVNSMN,01KJP2SDQCR0935BS4E06A6D2G,C,page7-255,4,2,0,0,0,0,social_first
01KJP22PXRH9VYFY7Z1HZVNSMN,01KJP2SGRYQPGESDGRKTMMAJX4,A,page7-255,4,2,0,0,0,0,social_first
01KJP22PXRH9VYFY7Z1HZVNSMN,01KJP2RVD8SK7AN1X5EMGRM458,B,page9-46,4,2,0,0,0,0,social_first
01KJP22PXRH9VYFY7Z1HZVNSMN,01KJP2SDQCR0935BS4E06A6D2G,C,page9-46,4,2,0,0,0,0,social_first
01KJP22PXRH9VYFY7Z1HZVNSMN,01KJP2SGRYQPGESDGRKTMMAJX4,A,page9-46,4,2,0,0,0,0,social_first
01KJP22PXRH9VYFY7Z1HZVNSMN,01KJP2RVD8SK7AN1X5EMGRM458,B,page5-28,4,2,0,0,0,0,social_first
01KJP22PXRH9VYFY7Z1HZVNSMN,01KJP2SDQCR0935BS4E06A6D2G,C,page5-28,4,2,0,0,0,0,social_first
01KJP22PXRH9VYFY7Z1HZVNSMN,01KJP2SGRYQPGESDGRKTMMAJX4,A,page5-28,4,2,0,0,0,0,social_first
01KJP22PXRH9VYFY7Z1HZVNSMN,01KJP2Q4FMMNPG4DTS771Y4V70,A,page7-107,2,2,0,0,0,0,social_first
01KJP22PXRH9VYFY7Z1HZVNSMN,01KJP2Q9Z7MR3VPYE4MH3SC9C8,C,page7-107,2,2,0,1,1,1,social_first
01KJP22PXRH9VYFY7Z1HZVNSMN,01KJP2RBVR6E36EKC8HYRAV5GF,A,page7-107,2,2,0,0,0,0,social_first
01KJP22PXRH9VYFY7Z1HZVNSMN,01KJP2Q9Z7MR3VPYE4MH3SC9C8,C,page7-255,2,2,0,0,0,0,social_first
01KJP22PXRH9VYFY7Z1HZVNSMN,01KJP2RBVR6E36EKC8HYRAV5GF,A,page7-255,2,2,0,0,0,0,social_first
01KJP22PXRH9VYFY7Z1HZVNSMN,01KJP2RH1QNE571FNJRJ0ZHM7W,B,page7-255,2,2,0,0,0,0,social_first
01KJP22PXRH9VYFY7Z1HZVNSMN,01KJP2Q9Z7MR3VPYE4MH3SC9C8,C,page-B,2,2,0,0,0,0,social_first
01KJP22PXRH9VYFY7Z1HZVNSMN,01KJP2RBVR6E36EKC8HYRAV5GF,A,page-B,2,2,0,0,0,0,social_first
01KJP22PXRH9VYFY7Z1HZVNSMN,01KJP2SNNP4ZB6K1QMGZX5CC0T,C,page-B,2,2,0,0,0,0,social_first
01KJP22PXRH9VYFY7Z1HZVNSMN,01KJP2Q4FMMNPG4DTS771Y4V70,A,page9-46,2,2,0,0,0,0,social_first
01KJP22PXRH9VYFY7Z1HZVNSMN,01KJP2Q9Z7MR3VPYE4MH3SC9C8,C,page9-46,2,2,0,0,0,0,social_first
01KJP22PXRH9VYFY7Z1HZVNSMN,01KJP2RBVR6E36EKC8HYRAV5GF,A,page9-46,2,2,0,0,0,0,social_first
01KJP22PXRH9VYFY7Z1HZVNSMN,01KJP2Q4FMMNPG4DTS771Y4V70,A,page5-28,2,2,0,0,0,0,social_first
01KJP22PXRH9VYFY7Z1HZVNSMN,01KJP2Q9Z7MR3VPYE4MH3SC9C8,C,page5-28,2,2,0,0,0,0,social_first
01KJP22PXRH9VYFY7Z1HZVNSMN,01KJP2RBVR6E36EKC8HYRAV5GF,A,page5-28,2,2,0,0,0,0,social_first
01KJP22PXRH9VYFY7Z1HZVNSMN,01KJP2RVD8SK7AN1X5EMGRM458,B,page9-46,1,2,0,0,0,0,social_first
01KJP22PXRH9VYFY7Z1HZVNSMN,01KJP2SDQCR0935BS4E06A6D2G,C,page9-46,1,2,0,0,0,0,social_first
01KJP22PXRH9VYFY7Z1HZVNSMN,01KJP2SGRYQPGESDGRKTMMAJX4,A,page9-46,1,2,0,0,0,0,social_first
01KJP22PXRH9VYFY7Z1HZVNSMN,01KJP2RVD8SK7AN1X5EMGRM458,B,page-B,1,2,0,0,0,0,social_first
01KJP22PXRH9VYFY7Z1HZVNSMN,01KJP2SDQCR0935BS4E06A6D2G,C,page-B,1,2,0,0,0,0,social_first
01KJP22PXRH9VYFY7Z1HZVNSMN,01KJP2SGRYQPGESDGRKTMMAJX4,A,page-B,1,2,0,0,0,0,social_first
01KJP22PXRH9VYFY7Z1HZVNSMN,01KJP2RVD8SK7AN1X5EMGRM458,B,page5-28,1,2,0,0,0,0,social_first
01KJP22PXRH9VYFY7Z1HZVNSMN,01KJP2SDQCR0935BS4E06A6D2G,C,page5-28,1,2,0,0,0,0,social_first
01KJP22PXRH9VYFY7Z1HZVNSMN,01KJP2SGRYQPGESDGRKTMMAJX4,A,page5-28,1,2,0,0,0,0,social_first
01KJP22PXRH9VYFY7Z1HZVNSMN,01KJP2RVD8SK7AN1X5EMGRM458,B,page7-255,1,2,0,0,0,0,social_first
01KJP22PXRH9VYFY7Z1HZVNSMN,01KJP2SDQCR0935BS4E06A6D2G,C,page7-255,1,2,0,0,0,0,social_first
01KJP22PXRH9VYFY7Z1HZVNSMN,01KJP2SGRYQPGESDGRKTMMAJX4,A,page7-255,1,2,0,0,0,0,social_first
01KJP22PXRH9VYFY7Z1HZVNSMN,01KJP2RVD8SK7AN1X5EMGRM458,B,page7-107,1,2,0,0,0,0,social_first
01KJP22PXRH9VYFY7Z1HZVNSMN,01KJP2SDQCR0935BS4E06A6D2G,C,page7-107,1,2,0,0,0,0,social_first
01KJP22PXRH9VYFY7Z1HZVNSMN,01KJP2SGRYQPGESDGRKTMMAJX4,A,page7-107,1,2,0,0,0,0,social_first
01KJP22PXRH9VYFY7Z1HZVNSMN,01KJP2Q4FMMNPG4DTS771Y4V70,A,page5-28,0,2,0,0,0,0,social_first
01KJP22PXRH9VYFY7Z1HZVNSMN,01KJP2RH1QNE571FNJRJ0ZHM7W,B,page5-28,0,2,0,0,0,0,social_first
01KJP22PXRH9VYFY7Z1HZVNSMN,01KJP2SNNP4ZB6K1QMGZX5CC0T,C,page5-28,0,2,0,0,0,0,social_first
01KJP22PXRH9VYFY7Z1HZVNSMN,01KJP2Q4FMMNPG4DTS771Y4V70,A,page5-28,3,2,0,0,0,0,social_first
01KJP22PXRH9VYFY7Z1HZVNSMN,01KJP2RH1QNE571FNJRJ0ZHM7W,B,page5-28,3,2,0,0,0,0,social_first
01KJP22PXRH9VYFY7Z1HZVNSMN,01KJP2SNNP4ZB6K1QMGZX5CC0T,C,page5-28,3,2,0,0,0,0,social_first
01KJP22PXRH9VYFY7Z1HZVNSMN,01KJP2RVD8SK7AN1X5EMGRM458,B,page3-35,1,2,0,0,0,0,social_first
01KJP22PXRH9VYFY7Z1HZVNSMN,01KJP2SDQCR0935BS4E06A6D2G,C,page3-35,1,2,0,0,0,0,social_first
01KJP22PXRH9VYFY7Z1HZVNSMN,01KJP2SGRYQPGESDGRKTMMAJX4,A,page3-35,1,2,0,0,0,0,social_first
01KJP22PXRH9VYFY7Z1HZVNSMN,01KJP2Q4FMMNPG4DTS771Y4V70,A,page9-46,3,2,0,0,0,0,social_first
01KJP22PXRH9VYFY7Z1HZVNSMN,01KJP2RH1QNE571FNJRJ0ZHM7W,B,page9-46,3,2,0,0,0,0,social_first
01KJP22PXRH9VYFY7Z1HZVNSMN,01KJP2SNNP4ZB6K1QMGZX5CC0T,C,page9-46,3,2,0,0,0,0,social_first
01KJP22PXRH9VYFY7Z1HZVNSMN,01KJP2Q4FMMNPG4DTS771Y4V70,A,page-B,3,2,0,0,0,0,social_first
01KJP22PXRH9VYFY7Z1HZVNSMN,01KJP2RH1QNE571FNJRJ0ZHM7W,B,page-B,3,2,0,0,0,0,social_first
01KJP22PXRH9VYFY7Z1HZVNSMN,01KJP2SNNP4ZB6K1QMGZX5CC0T,C,page-B,3,2,0,0,0,0,social_first
01KJP22PXRH9VYFY7Z1HZVNSMN,01KJP2Q4FMMNPG4DTS771Y4V70,A,page3-35,3,2,0,0,0,0,social_first
01KJP22PXRH9VYFY7Z1HZVNSMN,01KJP2RH1QNE571FNJRJ0ZHM7W,B,page3-35,3,2,0,0,0,0,social_first
01KJP22PXRH9VYFY7Z1HZVNSMN,01KJP2SNNP4ZB6K1QMGZX5CC0T,C,page3-35,3,2,0,0,0,0,social_first
01KJP22PXRH9VYFY7Z1HZVNSMN,01KJP2Q4FMMNPG4DTS771Y4V70,A,page7-255,3,2,0,0,0,0,social_first
